,x_rear_wheel_center,y_rear_wheel_center,x_BB,y_BB,x_front_wheel_center,y_front_wheel_center,x_head_tube_top,y_head_tube_top,x_rear_tube_connect_seat_tube,y_rear_tube_connect_seat_tube,x_top_tube_connect_seat_tube,y_top_tube_connect_seat_tube,x_top_tube_connect_head_tube,y_top_tube_connect_head_tube,x_down_tube_connect_head_tube,y_down_tube_connect_head_tube,x_stem_top,y_stem_top,x_front_fork,y_front_fork,x_saddle_top,y_saddle_top,x_seat_tube_top,y_seat_tube_top,Bike index,BikeStyle,Wheel diameter rear,Wheel diameter front,Teeth on chainring,bottle SEATTUBE0 show OHCLASS: True,bottle DOWNTUBE0 show OHCLASS: True,frame_size,RIM_STYLE front,RIM_STYLE rear,Fork type
4369,398.2533900252817,389.0,862.2863826479693,309.00000000000006,1602.2863826479693,389.0,1296.770972190301,994.71707653413,688.8187772925764,860.6099747184555,688.8187772925764,865.0802114456445,1343.7084578257873,874.0206849000228,1368.2947598253277,818.1427258101586,1342.796214862923,1014.2536329585936,1513.577453458975,509.6963916341071,670.6958461355018,1082.4123708242182,670.6958461355018,898.655040102995,4647,TOURING,778.0,778.0,32,0,0,S,spoked,spoked,0
4370,398.2533900252817,389.0,862.2863826479693,309.00000000000006,1602.2863826479693,389.0,1296.770972190301,992.4819581705352,753.6372098368191,630.3927832682141,677.9229099768396,876.412424696395,1363.8245230981383,836.0236727189151,1372.6184572501177,813.7964810505849,1342.796214862923,1012.0185145949988,1513.577453458975,509.6963916341071,670.6958461355018,1082.4123708242182,670.6958461355018,898.655040102995,4648,TOURING,778.0,778.0,32,0,0,S,spoked,spoked,0
4371,353.82229542302366,349.5,753.4801975344831,279.4999999999999,1395.480197534483,349.5,1161.7279819694868,913.014216366158,594.1742371705964,706.9982662968098,551.7591886269071,858.4805825242718,1187.9849167822467,834.2434119278778,1216.261615811373,757.4923717059638,1231.7279819694866,913.014216366158,1349.5660540915394,446.4486823855755,569.9332822959434,1061.3932613852917,535.6010748959778,917.0537447988904,4649,ROAD,699.0,699.0,48,0,0,S,trispoke,trispoke,0
4372,353.82229542302366,349.5,753.4801975344831,279.4999999999999,1395.480197534483,349.5,1161.7279819694868,913.014216366158,594.1742371705964,704.9785020804437,547.7196601941747,868.5794036061025,1191.0353262952187,832.4929496070272,1223.248768128438,743.9872455673425,1231.7279819694866,913.014216366158,1349.5660540915394,446.4486823855755,571.4768514885185,1061.3932613852917,535.6010748959778,915.033980582524,4650,ROAD,699.0,699.0,48,0,0,S,trispoke,trispoke,0
4373,370.0994536154385,349.5,770.0979027193239,279.49999999999994,1412.097902719324,349.5,1182.7011741455478,916.2897000697512,613.8799697744712,705.0132527319229,563.0923622413394,865.5020925366194,1212.7383730847648,833.7631742405858,1245.142754159092,744.7328689474695,1252.7011741455478,916.2897000697512,1357.4105440595215,449.04371076493845,588.0945566733594,1061.3843389207227,554.9663450360383,916.2897000697512,4651,ROAD,699.0,699.0,48,0,0,S,trispoke,trispoke,0
4374,350.8882513014673,342.5,760.281043131447,264.4999999999999,1368.281043131447,342.5,1143.1119853289165,970.6057737813536,630.0387238251166,690.5034311405585,618.3397420728822,751.7818267865595,1188.4717667507823,831.0027212494085,1216.7753784819083,743.8931613819215,1241.2747036736828,989.686673319008,1353.8313416942738,447.8596781826787,600.0613489433872,1042.3485038902809,600.0613489433872,788.5550062677435,4652,OTHER,685.0,685.0,50,0,0,XL,spoked,spoked,0
4375,341.0506627724108,337.0,751.1255848169731,267.0,1347.825584816973,337.0,1141.7190518984496,912.4212536508649,594.690294315884,804.5297685913275,594.690294315884,806.4226016625475,1162.5402156818693,840.4935969445067,1189.0398786789483,743.9591103122892,1239.5338119718303,933.2124227326408,1291.2528645248258,458.1413165580768,583.8137098360546,982.6626720358588,583.8137098360546,850.4858494345596,4653,ROAD,674.0,674.0,53,0,0,S,spoked,spoked,0
4377,374.2111373898088,368.0,806.6342439892262,293.0000000000001,1622.3728230488068,369.97806923242325,1256.4300150505271,965.3769081917868,720.3732530638573,625.1490002150076,722.3513222962805,625.1490002150076,1288.079122769297,906.0348312190928,1307.8598150935286,868.4515158030532,1282.9184428362948,979.4610550753632,1519.513222962804,500.53063857235,705.9536354443457,999.5202980532456,705.9536354443457,668.7451464264475,4655,MTB,736.0,736.0,32,0,0,M,spoked,spoked,1
4378,377.3877345844506,375.0,800.7933771208754,314.99999999999994,1600.6933771208755,375.0,1273.8354557640753,1018.0127345844504,674.8073056300269,752.0107238605899,674.8073056300269,754.1052278820375,1302.5422961394977,951.9915216923348,1325.024357585792,900.2863202285669,1319.6884594833314,1037.950188030713,1523.081434316354,475.53619302949056,660.2183256542058,1087.2238421740467,660.2183256542058,805.2434649285426,4656,MTB,750.0,750.0,32,0,0,M,spoked,spoked,1
4379,379.5328739267964,375.0,800.7933771208754,315.0,1607.5933771208754,375.0,1290.343990058744,1031.6312697695437,672.6714939061765,761.814106095039,672.6714939061765,761.814106095039,1323.617127154937,955.1082933956944,1348.6523157729962,897.5313014337971,1336.1969937780002,1051.568723215806,1540.2875056484413,480.9082693176683,660.2183256542058,1087.2058595367184,660.2183256542058,805.2434649285426,4657,MTB,750.0,750.0,32,0,0,M,spoked,spoked,1
4380,344.1331515564645,340.0,738.9047505357639,270.0,1291.104750535764,338.00000000000006,1176.5576005453308,762.9720518064076,635.7714155873666,575.6282663031129,620.3203817314247,703.099295614633,1178.4889797773235,739.7955010224948,1186.2144967052943,697.3051579186549,1225.5538357763724,772.9404485272676,1265.4010452169962,457.8141331515564,618.9727285936865,1004.3243584710474,618.9727285936865,733.7427197411137,4658,TIMETRIAL,680.0,676.0,58,0,0,M,trispoke,disc,2
4381,366.56143071000855,342.5,773.0925922226197,270.50000000000006,1371.9925922226196,342.5,1157.6221663815224,921.1462788708296,611.936751497006,776.4847091531221,615.5990697177074,770.99123182207,1183.2583939264327,835.0818006843455,1210.7257805816937,743.5238451668091,1245.4888070223165,940.6258441252588,1294.959099657827,531.1093883661248,597.4950994072778,953.160174378182,597.4950994072778,821.0759988566208,4659,ROAD,685.0,685.0,50,0,0,M,spoked,spoked,0
4382,358.8634151502327,353.0,772.5247310946042,284.99999999999994,1366.5247310946042,353.0,1152.4785230639015,890.7909437156153,648.2995133305119,696.5886584849765,629.6262166737197,750.7412187896739,1174.8864790520522,825.4344054168428,1200.850033123996,746.2237389738444,1250.108123775895,912.4349051094256,1298.1302369868808,528.5289885738466,591.6343573826471,967.338729967654,591.6343573826471,876.66575251433,4661,GRAVEL,706.0,706.0,44,0,0,XS,spoked,spoked,0
4383,348.39292291502244,337.0,761.2640687119285,267.00000000000006,1463.3034727703234,341.4330439358064,1161.8564851354906,1108.3496448303076,574.478163641147,895.563535911602,566.9351732035653,902.6211767206606,1184.0217048145223,1035.2044198895026,1277.115627466456,738.190476190476,1259.293491614014,1130.844750264694,1365.7765061825835,498.8061036569322,557.0131957926246,1106.8636285518646,557.0131957926246,935.0745025157764,4662,ROAD,674.0,674.0,52,0,0,M,spoked,spoked,0
4384,345.88423331635266,337.0,764.3684007972513,289.50000000000006,1433.6684007972513,337.0,1191.3885634233318,1008.682373917473,614.1279928680591,796.2333163525216,611.9820427916455,802.6711665817625,1212.8480641874685,942.15792154865,1272.9346663270503,744.730514518594,1306.171750494992,1069.713677079639,1365.2105196128375,500.0922058074376,597.7165291052913,1105.509644290321,597.7165291052913,834.5937108989302,4663,ROAD,674.0,674.0,52,0,0,M,spoked,spoked,0
4385,341.09668257214275,337.0,730.8273733503044,267.0,1314.7273733503043,337.0,1127.889456941604,865.3571915473755,586.1319018404907,767.7259713701429,580.3888888888889,779.2119972733468,1141.289820495342,802.1840490797545,1160.4331970006815,723.6962054078618,1267.1225222931623,879.9911764048468,1258.064417177914,480.5753237900476,568.9386268690685,994.248101885421,568.9386268690685,813.52724887487,4664,ROAD,674.0,674.0,53,0,0,XS,spoked,spoked,0
4386,374.2111373898088,368.0,813.2808102759427,303.0,1533.0808102759424,368.0,1276.2107073747584,967.3549774242098,700.592560739626,722.0743926037411,698.6144915072028,729.9866695334337,1297.9694689314126,900.1006235218232,1323.6843689529137,817.0217157600517,1334.1662569521025,982.8841201303612,1470.0614921522256,522.2894001290045,684.2046746301445,1009.7650504916965,684.2046746301445,768.4335088997649,4665,MTB,736.0,736.0,32,0,0,M,spoked,spoked,0
4387,357.07495898277284,355.0,774.1956583744636,284.99999999999994,1373.2956583744635,355.0,1143.3752050861362,906.5022559474978,642.8368539786711,748.1501230516817,637.3764356029533,764.531378178835,1168.8571575061528,837.336956521739,1194.3391099261692,760.89109926169,1232.2671557396986,920.5813578011188,1327.209290401969,473.309064807219,622.389456630217,945.202311070538,622.389456630217,797.4891482870491,4666,GRAVEL,710.0,710.0,42,0,0,M,spoked,spoked,0
4388,344.4902493211554,340.0,774.3961325794694,270.0,1389.0961325794694,340.0,1167.003209084177,1015.6356455196246,591.4249592490929,868.4717413947775,582.6254761365524,897.2535537747378,1185.8874352011849,935.9022463589235,1242.5401135522095,747.0599851888422,1265.165927428943,1034.716545057279,1326.4700074055788,474.28783016539126,573.4782970940047,1090.8274221449967,573.4782970940047,927.1726282977982,4667,ROAD,680.0,680.0,53,0,0,M,spoked,spoked,0
4389,350.61008811568024,344.5,760.1921938165307,284.5,1361.4921938165303,344.5,1154.2618052417536,891.2945097153186,611.3590713962948,794.0001129688206,613.3049593312247,786.2165612291009,1169.828908721193,838.7555354722098,1199.0172277451427,739.5152507907818,1292.1348906634628,915.6052545886888,1302.1492882964303,506.0086985991866,602.5636775058535,1011.72412366928,602.5636775058535,816.6449528518472,4669,ROAD,689.0,689.0,48,1,1,M,spoked,spoked,0
4391,340.5644308082947,335.0,721.3091508105911,265.00000000000006,1311.709150810591,335.0,1084.8513542107494,859.545069826492,627.6465298349558,639.8032162505291,615.2417477782482,675.245450698265,1114.977253491325,765.6231485399916,1132.6983707151928,723.0924672027085,1131.6849636731692,877.0554388894652,1223.0760685569196,503.3506136267457,550.3018264991845,905.9250820410064,585.1158484976727,767.3952602623784,4671,OTHER,670.0,670.0,32,0,0,M,spoked,spoked,0
4392,374.2111373898088,368.0,813.2808102759427,303.0,1533.0808102759424,368.0,1276.2107073747584,963.3988389593636,698.5249331270602,716.7963249445437,690.5934549481645,745.3963113099202,1297.9694689314126,902.0786927542464,1325.662438185337,824.9339926897441,1334.1662569521025,978.9279816655148,1448.302730595571,561.8507847774672,684.2046746301445,1009.7650504916965,684.2046746301445,768.4335088997649,4672,MTB,736.0,736.0,32,1,1,M,spoked,spoked,0
4393,338.33082888996626,334.0,714.3111752236582,311.1,1427.8111752236582,334.0,1182.2353368880274,898.6267571497818,625.7035870092101,576.8502181289385,627.7273388269512,576.8502181289385,1202.4728550654388,841.9617062530297,1224.7341250605916,781.249151720795,1238.2501624778597,920.1288341224998,1366.3967523024724,451.377605428987,606.8411274373508,735.0453076382094,606.8411274373508,623.2156818053345,4673,DIRT_JUMP,668.0,668.0,32,0,0,M,spoked,spoked,1
4394,406.0921110139861,395.0,863.2146943443789,315.00000000000006,1596.5146943443788,395.0,1284.3973994755245,1042.3994755244755,764.3198208041958,757.5437062937061,757.845826048951,774.8076923076923,1316.7673732517485,960.3955419580418,1357.7693400349651,861.1276223776224,1358.3077620764277,1073.0141501136827,1532.5671984265734,492.10992132867136,710.8905946292347,1084.8565281095994,742.7398382867133,811.4936625874125,4674,MTB,790.0,790.0,32,0,0,S,spoked,spoked,0
4395,366.16405074177607,362.0,797.8898943540672,301.99999999999994,1552.2898943540672,362.0,1269.0236508277792,955.4745216082562,677.4949473231565,729.7596215867554,677.4949473231565,727.8138034831219,1296.26510427865,891.2625241883467,1315.7232853149862,842.6170715975059,1343.198359193122,985.4430490815292,1449.9847344657064,537.1236293270265,660.0712164455678,1011.8548332355944,660.0712164455678,782.6308479691594,4677,MTB,724.0,724.0,32,0,0,M,spoked,spoked,1
4396,371.7888482632542,344.0,788.1124563769844,294.784645787227,1432.8124563769848,344.0,1148.0685557586835,974.8500914076778,652.6094675572344,736.9283898871894,649.0368523551518,748.5857671556604,1189.3391224862887,862.8299817184642,1218.8180987202925,790.1151736745885,1218.6790212922874,1012.455438861567,1342.6297989031077,516.9433272394879,629.8835510196683,1029.4937324315756,629.8835510196683,811.0826348491887,4678,ROAD,688.0,688.0,34,1,1,M,spoked,spoked,0
4397,346.099177330896,340.0,738.9047505357639,270.0,1292.404750535764,338.0,1171.6247714808048,804.2367458866546,647.1732175502744,576.9744058500916,631.633912248629,689.6343692870201,1177.4520109689215,771.2157221206583,1192.991316270567,703.2312614259599,1220.6210067118463,814.2051426075145,1268.745429616088,477.9113345521024,618.9727285936865,1004.3159726837056,618.9727285936865,733.7427197411137,4679,TIMETRIAL,680.0,676.0,58,0,0,M,trispoke,disc,2
4398,341.3174090038316,337.0,761.2640687119285,266.99999999999994,1336.4640687119286,337.0,1105.9426484674332,962.419061302682,654.0269396551726,617.4298371647509,658.0619013409963,601.289990421456,1130.1524185823755,881.719827586207,1152.3447078544064,807.0730363984675,1230.124165112384,1027.0638671555869,1263.3061542145597,490.3285440613027,639.9005740815205,762.7451876601655,639.9005740815205,663.962104200256,4680,ROAD,674.0,674.0,53,0,0,M,spoked,spoked,0
4399,345.00867941111846,341.0,747.0098520972119,271.0000000000001,1310.2098520972122,341.0,1126.1392001757854,850.5143924412215,611.0051637002856,728.7554383651942,611.0051637002856,732.5018677213797,1142.99813227862,783.0786640298834,1159.0978303634502,739.2479216415574,1253.9623381590995,874.2050107552005,1240.4052955394418,520.8286090969017,564.8992130730569,979.1029606471122,564.8992130730569,885.7952139974855,4681,ROAD,682.0,682.0,52,0,0,M,spoked,spoked,0
4400,359.3977115117892,351.0,766.6921938165306,291.0,1486.6921938165306,351.0,1280.3061719833563,852.0228848821079,624.809378312118,785.804180122903,621.4214097457062,797.6194306366865,1294.50520110957,799.2836338418862,1312.761095700416,748.5728155339805,1430.2147960362204,857.257809387483,1422.296463245492,511.2461858529819,617.848021675351,1048.8551309147117,617.848021675351,810.0813158066921,4682,GRAVEL,702.0,702.0,48,1,1,XL,spoked,spoked,0
4401,341.70168612191964,336.0,763.5804017959663,256.00000000000006,1399.0804017959665,336.0,1162.4539559014268,888.0103761348895,610.443579766537,771.7976653696496,606.8119325551232,784.5084306095977,1191.5071335927366,797.2191958495459,1216.9286640726327,719.1387808041503,1259.2687199392376,913.0483765403336,1316.798962386511,450.396887159533,599.1355172123951,929.6290674068708,599.1355172123951,811.1566264886837,4683,ROAD,672.0,672.0,51,0,1,XS,spoked,spoked,0
4402,339.1823449216088,337.0,722.9131348115701,278.64640216827314,1334.71313481157,305.50000000000006,1143.204158145876,878.7575551011133,572.1404629960547,824.9688591013654,568.6235114070571,837.7124790815623,1164.2618723017497,804.0983867302886,1181.7657219637051,751.1620600493915,1170.0068820452454,886.8578014908328,1288.6938195864575,405.9161554192228,562.8148706514108,951.9663778278278,562.8148706514108,858.7599995032294,4684,COMMUTER,674.0,611.0,46,0,0,XS,spoked,spoked,0
4403,343.51750972762653,336.0,763.5804017959663,256.00000000000006,1399.0804017959665,336.0,1160.6381322957195,886.1945525291827,608.3489096365665,780.05273493455,601.9462951907436,801.6675990603137,1187.875486381323,797.2191958495459,1213.2970168612192,726.4020752269778,1257.4528963335306,911.2325529346268,1320.4306095979246,435.8702983138781,599.1355172123951,929.6290674068708,599.1355172123951,811.1566264886837,4685,ROAD,672.0,672.0,52,0,1,XS,spoked,spoked,0
4404,345.7695633376568,340.0,741.950245677248,269.99999999999994,1324.750245677248,340.0,1128.5192390834416,834.2715088629485,615.8733246865543,705.6506701253782,617.7107652399482,707.488110678772,1137.2095295680317,807.5255449052544,1166.8683493720084,716.2450834625076,1255.678427178836,861.3000286692572,1288.3765672287072,441.0592304366623,607.7148533943694,955.9056577753188,607.7148533943694,738.1344459219612,4686,ROAD,680.0,680.0,53,0,0,XS,spoked,spoked,0
4405,340.9400131118882,337.0,735.9047505357638,266.99999999999994,1330.904750535764,337.0,1128.9426354895104,885.6560314685314,604.6522910632186,724.7317229541981,605.9808688322104,720.0984216528504,1147.3539117132868,815.6931818181818,1167.6063155594406,738.3658216783217,1226.757395562891,906.4472005503072,1281.7562281468531,443.785402097902,593.896384818846,955.786640690706,593.896384818846,762.2420257474221,4687,ROAD,674.0,674.0,53,0,0,M,spoked,spoked,0
4406,338.2599428696992,338.0,736.9047505357639,267.9999999999999,1332.304750535764,338.0,1108.804878048781,848.6020654801143,590.7758734344102,766.9057350032962,590.7758734344102,766.9057350032962,1127.3722258844214,783.6163480553726,1143.0833192505038,736.4823363179042,1217.1337308801235,867.7033650234766,1251.7734563832128,443.833882663151,571.8350321938442,982.8272235110315,571.8350321938442,825.2660299053937,4689,ROAD,676.0,676.0,53,0,0,M,spoked,spoked,0
4407,337.2726537216829,337.0,735.9047505357639,266.99999999999994,1330.904750535764,337.0,1126.0209200184927,884.2549699491445,611.8739019879796,689.5023116042532,581.2572894891829,806.3197893571714,1145.5541279637469,820.3647255940145,1171.4830881367147,735.5549183176919,1223.8356800918732,905.0461390309204,1268.1903606102633,457.74664817383257,570.4672095744011,1015.3040026284676,570.4672095744011,843.9492699021791,4690,TRACK,674.0,674.0,53,0,0,L,spoked,spoked,0
4408,377.1067383263986,372.5,827.7625616059374,322.5,1717.9625616059377,372.5,1345.813395746648,1048.4419787332408,788.2688973647711,514.5769764216365,745.2152681460933,693.2495376791492,1378.1036176606565,981.7088534442902,1399.6304322699953,934.3498613037444,1390.363721956067,1071.141503720218,1640.7307558945906,495.2028432732316,724.2850766077596,1041.8978100307645,724.2850766077596,770.7102298012082,4691,MTB,745.0,745.0,32,0,0,L,spoked,spoked,1
4409,375.7669528363401,367.5,789.5485754033533,317.5,1603.8287872201702,369.4968485111933,1240.402358183004,994.5104325146708,703.250108672028,619.1029124103457,686.2204047256794,655.4712176242463,1268.3582373397091,934.6049771788744,1288.3267224516414,888.6774614214303,1284.9526843924225,1017.2099575016484,1521.957998261248,459.3550315148882,660.9050253253491,1018.8663907643244,660.9050253253491,738.2740926237357,4692,MTB,735.0,735.0,32,0,0,M,spoked,spoked,1
4410,339.37089607504333,337.0,740.9801975344831,267.00000000000006,1368.180197534483,337.0,1144.2277215502347,931.8037521599604,611.8159713650952,725.910145643051,603.4970377684523,761.265613428783,1162.945322142681,869.4117501851395,1206.6197235250556,725.910145643051,1263.333259747193,946.428073368578,1304.367193285609,459.7042705504814,589.3796518351335,1077.6855356845172,589.3796518351335,795.6939327660754,4693,ROAD,674.0,674.0,53,0,0,M,spoked,spoked,0
4411,359.97899348461027,337.0,753.2809581295631,267.0,1416.1798472253424,340.78566614243994,1204.182543248708,891.6000898674454,693.1176140193214,745.8519433835091,691.2247809481015,751.5304425971691,1223.1108739609076,821.5652662323072,1247.717703886767,747.7447764547292,1301.9973033220886,912.3912589492212,1351.8235228038643,450.56998427319695,684.0107079183817,977.4188573322688,684.0107079183817,793.1597879310813,4694,ROAD,674.0,674.0,53,1,1,M,spoked,spoked,0
4413,344.1567641681903,340.0,738.9047505357639,270.0,1303.7088665447902,341.94241316270575,1158.027879341865,784.812614259598,656.8852833638027,592.5137111517369,627.7490859232178,695.4616087751372,1159.9702925045708,761.50365630713,1167.7399451553931,716.8281535648996,1256.3533700982605,803.0361668088127,1241.5516453382088,508.9899451553931,621.7269086382853,1012.0611538067304,621.7269086382853,723.0930956969544,4696,ROAD,680.0,680.0,56,0,0,M,spoked,spoked,2
4414,357.6269939339475,349.5,745.56060142357,293.5,1560.7606014235705,368.0,1235.106773758706,979.63648618288,661.8985059537182,671.4388901370478,647.5740220560297,717.9265045341307,1262.5893619411368,920.7452257919568,1282.2197820714446,879.5213435183103,1266.5645653791769,994.9794763204976,1474.597899348461,522.2476971467086,646.5821375122695,1007.1957156224591,646.5821375122695,722.2228285055035,4697,MTB,699.0,736.0,32,0,0,M,spoked,spoked,1
4415,341.70168612191964,336.0,763.5804017959663,256.00000000000006,1399.0804017959665,336.0,1160.6381322957195,888.0103761348895,614.0752269779507,780.8767833981841,610.443579766537,786.3242542153047,1193.3229571984436,793.5875486381323,1216.9286640726327,722.770428015564,1257.4528963335306,913.0483765403336,1333.1413748378727,419.52788586251614,599.1355172123951,929.6290674068708,599.1355172123951,811.1566264886837,4698,ROAD,672.0,672.0,52,0,1,XS,spoked,spoked,0
4416,341.70168612191964,336.0,763.5804017959663,256.00000000000006,1399.0804017959665,336.0,1162.4539559014268,888.0103761348895,607.7906603511553,781.9373529378004,602.5452236693665,799.6456504023047,1194.1780179585426,798.424388508201,1225.3159672996255,710.4935321327317,1259.2687199392376,913.0483765403336,1333.1413748378727,419.52788586251614,599.1355172123951,929.6290674068708,599.1355172123951,811.1566264886837,4699,ROAD,672.0,672.0,52,0,1,XS,spoked,spoked,0
4417,354.0794203549765,335.0,764.291236611526,280.00000000000006,1350.991236611526,335.0,1134.943271175017,899.4798921590652,608.0953718265558,741.4255223545268,692.7673556504157,515.6335654909008,1170.6936643450908,780.9391148056615,1188.1564530987655,735.7065581916307,1226.9937565202606,938.5530050079924,1287.3528420579644,430.961581667041,590.8936375476443,907.3398370467428,590.8936375476443,783.5831933641962,4700,ROAD,670.0,670.0,50,0,0,XS,spoked,spoked,0
4418,340.9616567787301,337.0,735.9047505357639,267.0,1315.604750535764,337.0,1133.29301252472,840.537684025489,640.8627774115581,592.4713249835202,611.2429136453529,699.8433311360142,1156.910233958857,760.807280665034,1173.793401203313,703.8106632536045,1231.2854829868031,860.4744774672088,1285.094814326522,420.30586684245225,603.5988197436043,962.5077860263864,601.9867062184137,733.165677872995,4701,ROAD,674.0,674.0,53,0,0,M,spoked,spoked,0
4419,354.0794203549765,335.0,768.0544358925864,280.00000000000006,1354.7544358925866,335.0,1133.0616715344863,897.5982925185349,609.976971467086,739.5439227139967,685.2409570882947,519.3967647719612,1168.8120647045607,779.0575151651312,1195.183716532316,706.4062973330552,1225.1121568797305,936.6714053674624,1289.2344416984947,434.7247809481015,594.6568368287047,907.3398370467428,594.6568368287047,783.5831933641962,4702,ROAD,670.0,670.0,50,0,0,XS,spoked,spoked,0
4420,341.24123735591644,337.0,731.6834174373178,271.9999999999999,1345.783417437318,337.0,1139.9415431663142,943.4573041637263,563.2125382262999,842.3810868031053,567.1763114561281,842.3810868031053,1175.689787704203,814.5532987174037,1192.0111260852448,755.7004538082977,1238.2670339227095,961.6808567129412,1284.6192660550464,455.91319689484845,548.3231108964653,1032.7554553928787,548.3231108964653,891.0140208309055,4703,ROAD,674.0,674.0,53,0,0,XS,spoked,spoked,0
4421,341.24123735591644,337.0,731.6834174373178,271.9999999999999,1345.783417437318,337.0,1141.9234297812284,945.4391907786404,564.1811712569739,837.4781062617917,555.9387326359512,865.304112710546,1162.6370383139522,870.7483313635632,1203.4020556181235,723.7544277321001,1240.248920537624,963.6627433278552,1284.6192660550464,455.91319689484845,550.1408091025705,1032.7554553928787,550.1408091025705,884.877574527749,4704,ROAD,674.0,674.0,53,0,0,XS,spoked,spoked,0
4422,341.24123735591644,337.0,731.6834174373178,271.9999999999999,1345.783417437318,337.0,1139.9415431663142,945.4391907786404,563.0090891607775,841.4349891051828,556.0072016397294,865.0729652275894,1159.1800509782586,876.0673727263833,1201.4089647765916,723.7948288680896,1238.2670339227095,963.6627433278552,1284.6192660550464,455.91319689484845,550.1408091025705,1032.7554553928787,550.1408091025705,884.877574527749,4705,ROAD,674.0,674.0,53,0,0,XS,spoked,spoked,0
4423,345.864645132938,340.0,770.8421984903521,280.0,1356.3019116677658,343.73544275983306,1148.984838497034,883.5069215557022,614.8046320453708,790.3758827884601,626.0228521204133,758.3695891012965,1167.6977742355696,822.299666695788,1190.074708855197,747.1632608217975,1246.7995985704144,904.298090637478,1272.254449571523,481.9468248736542,610.7394529841814,965.2073465327228,610.7394529841814,803.6724843653582,4706,ROAD,680.0,680.0,53,0,0,M,spoked,spoked,0
4424,353.33553065260406,340.0,776.7815524784867,280.0,1369.3759613271814,343.73544275983306,1160.191166776533,883.5069215557022,628.9354819229721,763.5827070090957,626.8440361639593,770.4235178463802,1184.307004059185,804.6275720328027,1204.350025916391,739.069801508826,1258.0059268499135,904.298090637478,1290.931663370688,474.4759393539883,616.678806972316,965.2073465327228,616.678806972316,803.6724843653582,4707,ROAD,680.0,680.0,50,1,1,M,spoked,spoked,0
4425,335.2096860890132,324.5,804.3210320133043,249.49999999999997,1431.3210320133044,324.5,1146.2852612341433,853.0073102558589,595.1027198451947,753.5851429800042,593.3584712964954,758.8178886261019,1186.055253151976,754.5731260995594,1213.2256359170624,687.3240689154048,1241.9157368304466,882.2444807281325,1306.7561277144705,441.3646527628467,583.2448131359918,894.8900438608894,583.2448131359918,783.2252059317703,4708,ROAD,649.0,649.0,48,0,0,XS,spoked,spoked,0
4426,347.69012237762246,340.0,770.8421984903521,280.00000000000006,1337.942198490352,340.0,1140.8500874125873,878.6800699300697,612.2772930669823,798.6424361037191,624.4602272727273,761.6564685314684,1163.0283447437478,806.1382588650287,1189.9558550044226,718.0623414196422,1238.664847485968,899.4712390118456,1283.8789335664335,471.8837412587412,610.7394529841814,965.215101494746,610.7394529841814,803.6724843653582,4709,ROAD,680.0,680.0,53,1,1,M,spoked,spoked,0
4427,345.8970393283253,340.0,745.5859958134649,279.9999999999999,1333.7450287229342,343.7560760053027,1125.2828104286343,867.7286787450287,596.0178674571503,769.2153042760241,594.425268489448,774.4244607797285,1143.9346589703785,806.7212311026963,1163.8421460666582,741.6067748063903,1223.097570502015,888.5198478268046,1264.2576226248343,467.7065841802917,579.8697135766178,969.9810296792596,579.8697135766178,822.0335356798486,4710,ROAD,680.0,680.0,53,0,0,M,spoked,spoked,0
4428,340.835247819613,337.0,752.6921938165307,277.0,1351.6201871942142,340.5843437566476,1188.5325462667518,813.7177196341204,674.2124863946522,745.9762389427937,675.9713890661562,731.2778132312274,1203.4393440638326,753.9298192495152,1216.0812896837967,703.2257447941656,1287.3013803262654,829.3611661381435,1297.8550308445012,431.9851095511593,672.8916763828928,926.5864463870467,672.8916763828928,753.8690883432514,4711,ROAD,674.0,674.0,53,0,0,M,spoked,spoked,0
4429,340.835247819613,337.0,735.9047505357639,267.0,1303.904750535764,337.0,1088.1709210806214,869.275047862157,577.4019357583494,770.7055945543502,577.4019357583494,772.4977664326739,1107.8848117421826,799.3803446075302,1129.7001025630332,729.0748807910105,1186.1633915427046,889.2118413038767,1242.297702616465,442.7381408211019,560.8338340643761,950.4067200097008,560.8338340643761,822.2540087256177,4712,ROAD,674.0,674.0,53,0,0,M,spoked,spoked,0
4430,339.1457774798929,337.0,736.4195788891676,269.99999999999994,1322.7195788891677,337.0,1171.1051161751566,824.5055853440572,668.5414432529045,508.285746201966,598.8977882037534,734.1570598748883,1182.3986818588028,786.8603663985702,1194.808656673474,746.9747978377907,1270.968069650614,819.2719897197628,1282.1585120643433,453.7001787310098,588.7315996431279,982.8901841568752,588.7315996431279,768.5862621314604,4713,ROAD,674.0,674.0,60,0,0,M,trispoke,disc,2
4431,348.12944932998334,342.5,774.0089802078284,287.5,1375.4143111390283,346.0856365159129,1124.4197550251258,883.9311139028475,637.7750379539115,719.5788631579728,630.7416358642496,741.8859646684751,1154.76154029879,802.7783228457923,1170.5404550256617,760.5756983664637,1201.5101912818157,905.3101839891082,1318.0441268844222,433.93373115577896,621.0098694200542,907.9609100117972,621.0098694200542,772.7511845406979,4714,ROAD,685.0,685.0,50,1,1,L,spoked,spoked,0
